,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,wb_name,ISO
Kyrgyzstan,0.9341195848939855,0.9526005330218262,1.0480977085832235,0.8778076076480825,0.8534196656810027,0.6495232333491492,0.4718172745075918,0.8073920144804615,0.9191348212964143,0.5043891654522076,0.5136653454035736,0.5657606316289137,0.6170680818923782,0.5958155213003118,0.5802824470534734,,Kyrgyz Republic,
Laos,0.5370453970413843,0.5817659499350615,0.62172870522582,0.6359741749208206,0.700992909586842,0.6934534225226457,0.5772147538404568,0.39471974367958607,0.36361002999197184,0.4090305267495427,0.4507646283817725,0.36660452795272214,0.40542888753645107,0.33879256596303364,0.3489545922284104,,Lao PDR,
Latvia,0.5727427190090013,0.6191469847432438,0.6569768404287197,0.538747342280433,0.5448858596229663,0.6018109597951666,0.5445142855073982,0.5201040255797986,0.5021906605626826,0.5710281271901455,0.6506764825059533,0.5937087223516878,0.5566323698838624,0.570559113069673,0.5604477979642409,,Latvia,LVA
Lebanon,,,,,,,,,,,,,,,,,Lebanon,LBN
Liberia,,,,,,,,,,,,,,,,,Liberia,LBR
Libya,,,,,,,,,,,,,,,,,Libya,LBY
Lithuania,0.6327198659564908,0.6918773661942957,0.5969165832094815,0.59976015444127,0.6340919704038293,0.6495714459869635,0.5842398951163688,0.6136035635877325,0.6092130453649256,0.6152669640425554,0.6488970297744627,0.5647205581960053,0.6112753368854953,0.581918607971198,0.5692543258928913,,Lithuania,LTU
Luxembourg,1.161879764991071,1.1377978174629826,1.1339578073923462,0.9605216931379911,0.8875235338844735,0.8091316175681164,0.661627361573312,1.0461636628376676,0.4546552594814972,0.4206241425318811,0.45955431457036744,1.0743889824017978,0.447291521179037,0.43858394805819606,0.4354181650364558,,Luxembourg,LUX
Macao,,,,,,,,,,,,,,,,,"Macao SAR, China",
Macedonia (Republic of),,,,,,,,,,,,,,,,,"Macedonia, FYR",
Madagascar,0.8226143531815435,0.747158093638814,0.7327863656100978,0.5723642490970084,0.7206822615040497,0.5319485686644572,0.5999713004256632,0.5708484185704953,0.47038692135424315,0.4746431520558715,0.5705141093113403,0.6393465956641817,0.6531100564516384,0.6710025032763164,0.725137467026775,,Madagascar,MDG
Malawi,0.4813974690776098,0.4774424530660515,0.4140596358667032,0.47097380438460357,0.493547165622251,0.44355828166512984,0.46229537760858325,0.46756169598159253,0.42843644080535914,0.35681063377524813,0.39493608397544133,0.4453547311469132,0.5015892434182203,0.3979611236701067,0.40519634677636346,,Malawi,MWI
Malaysia,1.1227102294660227,1.1536217832523017,1.049166603220335,1.1510981538759448,1.134571607590492,1.1366900270723765,1.0856909918894602,1.120207977433047,1.1135479629556557,1.1587835022047746,1.1309368898497736,1.0964342292948837,1.0181215047617898,1.0001641235608298,1.0054041067248638,,Malaysia,MYS
Maldives,,,,,,,,,,,,,,,,,Maldives,MDV
Mali,,,,,,,,,,,,,,,,,Mali,MLI
Malta,0.5792475970992125,0.5695267752246873,0.6607530433029423,0.5329202080096903,0.7767500378420594,0.5976927962841574,0.5229775517800257,0.787681406603696,0.4976107312889049,0.4934136243641712,0.5241738103758121,0.4840053317937619,0.4162059692991619,0.4831321709358211,0.4887607956932913,,Malta,MLT
Marshall Islands,,,,,,,,,,,,,,,,,Marshall Islands,MHL
Mauritania,,,,,,,,,,,,,,,,,Mauritania,MRT
Mauritius,0.6250154537652756,0.6884605443563725,0.6600178857076309,0.6637090865461511,0.6444565412925556,0.7209054500073548,0.7257995323252018,0.7618812919929913,0.7196980216710186,0.7349000353665989,0.783389638875269,0.7174627330246915,0.7727880279979825,0.7570702417602332,0.8273119010361534,,Mauritius,MUS
Mexico,0.9372273303494659,0.9431023955875053,0.9308967887156488,0.9177875074422291,0.9341083214122698,0.8993284020277447,0.8929426076033112,0.9481699710400351,0.9467608220308447,0.9501865546189795,0.9228604386849169,0.9439932581174246,0.9108019844572842,0.9068248262438482,0.9095169561585379,,Mexico,MEX
Micronesia (Federated States of),,,,,,,,,,,,,,,,,"Micronesia, Fed. Sts.",
Mongolia,1.1253317436114787,1.1369644287796548,1.1174796196557737,0.9658045719940874,1.015867442962852,0.9695059573298409,0.9346752596612063,0.9906810347019778,0.9201234615040784,0.9397150505581542,1.0369277308901077,0.9707537284444898,0.9775127313647546,1.0199585801798345,1.0963904634497927,,Mongolia,MNG
Montenegro,,,,,,,,,,,,,,,,,Montenegro,MNE
Morocco,0.8328323801151909,0.8768159857173565,0.8162943180348913,0.8858780961678108,0.9012658011366196,0.8839568451879641,0.8728876518530635,0.8881853893987963,0.859748386764674,0.8886235898950442,0.9079673155805824,0.8975120659486785,0.9214336345012631,0.9094246319065985,0.9382491693187058,,Morocco,MAR
Mozambique,0.31192593199054414,0.38298322624182723,0.35557513900608123,0.4342944406352191,0.4485770841396224,0.3716205364429228,0.3177256395869333,0.3010677456763018,0.2655066127887733,0.2582244640039673,0.2989415007642685,0.3021879239785596,0.27489016146319983,0.2894452663856267,0.28950319420569137,,Mozambique,MOZ
Myanmar,,,,,,,,,,,,,,,,,Myanmar,MMR
Namibia,0.3190567873066792,0.34173702604811224,1.181063645892433,0.41946231494791447,0.34818308556141275,0.41442417787968094,0.4025120000661934,0.35638145673361865,0.41894689824513354,0.6836356194607915,0.7180601729011838,0.6818352500336885,0.6252994350109982,0.3424458974655357,0.33538469327058434,,Namibia,NAM
Nepal,0.7906572124662751,0.8068639242272003,0.6858400460038874,0.5536734704771297,0.613656404002755,0.6613214617535997,0.588514273883557,0.55173911206751,0.6121349848094929,0.5590383678896117,0.5128933311602181,0.523500151642476,0.5539234651530974,0.5056261934660268,0.5266414325840191,,Nepal,NPL
Netherlands,0.8827543734946591,0.9243300396945371,0.8806078422197968,0.9132975094662431,0.9109970414168219,0.8771037533174451,0.7710358404274902,0.941647433460933,0.9441516450878407,0.9451945668864736,0.9824966617926533,0.9940562129051013,1.0094085968128972,1.0379354916430001,1.0207059342558151,,Netherlands,NLD
New Zealand,0.9506024607662319,0.9882770231450813,0.9465148312612967,0.9596598781417442,0.8994877399063739,0.8833183310850052,0.9269011873352974,0.8847928345366195,0.8950172989291362,0.9451289611981248,0.9321787684283733,0.8853918393264915,0.8957368648074179,0.8938068156879176,0.8972953421551815,,New Zealand,NZL
Nicaragua,0.8168083889090607,0.8205995145232206,0.8044126438210663,0.7734376219251436,0.7849484452212658,0.7468798461087238,0.744654321129741,0.7402005145742026,0.7692582009438265,0.7900615415210592,0.7535617140103281,0.7671019687146251,0.7121779083912211,0.7616918669628916,0.7728957727520095,,Nicaragua,NIC
Niger,,,,,,,,,,,,,,,,,Niger,NER
Nigeria,1.7565805992856645,1.377442167280314,1.3261118005595602,1.228401313964165,1.1537554006861463,1.1344575028967259,1.4065227258260917,1.0871508293242458,1.094365868860045,0.933941491969487,1.1316248275706267,1.1774171368811137,1.3351370787370929,0.9631959352887484,0.988634768391304,,Nigeria,NGA
Norway,1.2355852104370901,1.2632892421831516,1.0747166256976484,0.978026095015296,1.0045364414285096,0.9494126279516455,0.8946336278351138,0.8457152860318823,0.8735173364937362,0.8726868109024628,0.8857935026957323,0.869779250519643,0.8807132134389392,0.9081148924806783,0.9072961343534276,,Norway,NOR
Oman,1.037184900164672,1.0602263515018728,1.0917736860379268,1.1252335839164003,1.1564683533617237,1.1596181441525084,1.1068204039861602,1.1126265366418966,1.0358384576037225,0.9855084265409949,1.141167963039085,1.2331909832035974,1.0780960571960394,1.0512801656390154,1.0309827327009902,,Oman,OMN
Pakistan,0.9378686700791019,0.9620513018082052,0.9437494832898379,0.965148350544896,0.949222504867361,0.9028049473926146,0.9141641767088827,0.9382728016461102,0.932309644614102,0.9464235610281113,0.9506792955538842,0.9492400586854802,0.9363021514370932,0.9296862295594457,0.9374316521880427,,Pakistan,PAK
Palau,,,,,,,,,,,,,,,,,Palau,PLW
Panama,1.0569335596631717,1.224172531504418,1.028538819002779,25.12743766591482,7.267846789688277,-6.6788910704716695,-6.390910661695392,5.814362942531657,1.1834894025417482,0.5235184620578847,0.3779350608858513,0.629181310509156,0.39388411484733854,0.5061682716576502,0.5140056406104806,,Panama,PAN
Papua New Guinea,,,,,,,,,,,,,,,,,Papua New Guinea,PNG
Paraguay,0.7424173493313976,0.7571028985487961,0.8638447155686705,0.8309340843296736,0.7736957862369132,0.7299488934492997,0.6977707380313666,0.6772544814163695,0.5837390709891404,0.6630308319050163,0.5992498141455612,0.6251184422223602,0.5936804216081473,0.5626487541632795,0.5678658440502402,,Paraguay,PRY
Peru,0.8832234962830219,0.8775339927945885,0.8280574522384156,0.8917442243989545,0.960504914142437,0.9840324645716478,0.9516330680128807,0.9966255110970383,0.8458762961581797,0.9831091569490873,0.9342123650708094,0.8849013791189695,0.8635050165869572,0.8525356811541813,0.850107465449153,,Peru,PER
Philippines,0.806096537328868,0.8074013784313208,0.8324716224287227,0.7764606710042093,0.8063141367764757,0.7797816521521577,0.7642665051545996,0.7687712420993625,0.7741996066946678,0.803248509744277,0.7925713361348823,0.7801269264899178,0.7773073808278487,0.7680939015219477,0.7928512124680217,,Philippines,PHL
Poland,1.0805243466935945,1.0860305679272844,1.0885207207006729,1.1332106738826369,1.1295846212447043,1.121307990203602,1.1009258057938143,1.0597338214649998,1.0305685065067507,1.0410972981636861,1.0375683310075359,1.0262208337816092,1.0285107752006295,1.0536727894231406,1.0512139272257188,,Poland,POL
Portugal,0.8305113084309567,0.8382177175367466,0.8534229642412552,0.817776069316738,0.8096185028825935,0.7956311576049624,0.7893409626995129,0.8117936520479373,0.8000301275413453,0.8430743684034725,0.801134259273311,0.8168289630071583,0.8639883138358262,0.8631455200673906,0.8644828393368916,,Portugal,PRT
Qatar,1.9254234147906804,1.9174735805162217,1.653137001336534,1.6048852945743932,1.6806230908049324,1.5717038805770458,1.7284686661842585,1.5754206463436162,1.4114178369058923,1.2529006149475466,1.3280665315742444,1.5444867703744505,1.5149896608371816,1.4560298225594168,1.3836845811615457,,Qatar,QAT
Romania,1.1286592971070621,1.117591106444508,1.1211987026220065,1.1094020770262092,1.069148904433364,1.0077480807965706,0.9120159800905765,0.9601640903894081,0.8966559509497873,0.9497054470120895,0.9097092609732343,0.9366596421332571,0.9662894217972704,0.9672829128624695,0.9752357442528614,,Romania,ROM
Russian Federation,1.4503466209781593,1.3316776973858144,1.314315388530273,1.2803461450843217,1.2701520782415143,1.255142945583366,1.2831371906872275,1.209741337457545,1.2209571068758422,1.205133629496912,1.2057888047651042,1.2038898866426617,1.1720410679571611,1.1599611153430407,1.1803982233222234,,Russian Federation,RUS
Rwanda,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,,Rwanda,RWA
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,St. Kitts and Nevis,
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,St. Vincent and the Grenadines,
Sao Tome and Principe,,,,,,,,,,,,,,,,,Sao Tome and Principe,STP
Saudi Arabia,1.3777405803782388,1.309572865396946,1.3284517523618282,1.0793909042555683,1.1253630681679896,1.1154727311732653,1.0854121580830756,1.0570164080858888,1.0654186801047774,1.0508144129774144,1.0577001494854048,1.067325269325323,1.0843718871346772,1.0178112577601743,1.0162650918473703,,Saudi Arabia,SAU
Senegal,0.8522901946300445,0.8628538831874415,0.7205601564155962,0.8482092073178233,0.8604764868618778,0.8382465492009165,0.7601988306888153,0.7683993573083036,0.7248335112818629,0.7803700707246333,0.964633733408352,0.9558972604181849,0.8744461823101588,0.903673332770754,0.9193212212544435,,Senegal,SEN
Serbia,,,,,,,,,,,,,,,,,Serbia,SRB
Seychelles,,,,,,,,,,,,,,,,,Seychelles,SYC
Sierra Leone,,,,,,,,,,,,,,,,,Sierra Leone,SLE
Singapore,0.4121717374321875,0.4713647715408829,0.44867519177075504,0.2931579829486971,0.25336148161974353,0.21298179872607717,0.18301568022406284,0.1910448955973487,0.307855769900918,0.3647821050359388,0.38220103252010756,0.34018116548517674,0.43242097149337266,0.4176801081910483,0.43814073305570805,,Singapore,SGP
Slovakia,0.911489286951415,0.926646617310655,0.9117101473116582,0.9496110564715597,0.959935175652185,0.9425667419868662,0.8724252915706612,0.8264016912489858,0.7839755232724254,0.7971250560898123,0.7761965215836824,0.7510882806810535,0.7673489402417113,0.7438487729229878,0.7153211772609553,,Slovak Republic,
Slovenia,0.8309832427920685,0.8967728182623109,0.8950110292006398,0.8817838024821197,0.9034440648989743,0.8820647241771554,0.8190283855584912,0.809325470334053,0.8225080440580625,0.8235663173202697,0.7815799453441848,0.7195539000493185,0.8123103168123336,0.7961028044205716,0.752700744972785,,Slovenia,SVN
Solomon Islands,,,,,,,,,,,,,,,,,Solomon Islands,SLB
South Africa,1.3618277002624515,1.4259184490434884,1.454841205148497,1.442790595353468,1.3895593571202287,1.3703710630965813,1.3562128415070478,1.399659767049293,1.4938025410584246,1.4225081749520327,1.4049709803313308,1.4247395526917175,1.3845880303043867,1.3998898533976,1.4105130766827416,,South Africa,ZAF
South Korea,0.9122670769913317,0.9481723104642753,0.9030876661854148,0.9004718896462502,0.9007701510549003,0.8260790747318436,0.7895562475948662,0.8006226125091338,0.8107708444898183,0.9104610597896595,0.8966467366590016,0.9041651586993046,0.9219309165028918,0.9243524680562771,0.9175560824014238,,"Korea, Rep.",
Spain,0.9536109814708457,0.9489800278105822,0.9341168603979441,0.9290007558454703,0.8965942407336995,0.877712787088165,0.8296471584458788,0.8231924078253636,0.8144249550154836,0.8363727995762137,0.8155110739406256,0.8358697001928487,0.8818656983079938,0.8763505042835971,0.8864676141224944,,Spain,ESP
Sri Lanka,0.684643469352106,0.6778326725299325,0.6447635280569579,0.666128345493827,0.6903591462522732,0.6296632446099081,0.6421574145434819,0.6643332322800994,0.5905621945623549,0.6540738058501994,0.6354230444268876,0.5837140361303769,0.5886267314186363,0.5858453692116562,0.6072862328658735,,Sri Lanka,LKA
Sudan,,,,,,,,,,,,,,,,,Sudan,SDN
Suriname,,,,,,,,,,,,,,,,,Suriname,SUR
Swaziland,,,,,,,,,,,,,,,,,Swaziland,SWZ
Sweden,0.6648992417136504,0.7112838378361767,0.700187271069623,0.6650666242199559,0.6387560907442236,0.6193852136245439,0.6009544724274695,0.5762273183771441,0.5800701644938226,0.6328515408722157,0.6151496081751422,0.5922761642214507,0.5922064778094263,0.6027269722627119,0.6017683996158358,,Sweden,SWE
Switzerland,0.3947455686206715,0.4511019894206834,0.4676573515005831,0.41776237613682465,0.4201429216340704,0.41836973621486107,0.41808031487470354,0.3767464937215111,0.38075110802115664,0.3966013872781803,0.4125916169184434,0.33809469432652167,0.3680522256612834,0.3365673313403271,0.31818855400901264,,Switzerland,CHE
Tajikistan,,,,,,,,,,,,,,,,,Tajikistan,TJK
Tanzania,0.5435530558306692,0.5994207225971976,0.6273436030069202,0.5964573997879908,0.6259463219236294,0.6613984487432142,0.6262930578802722,0.627115866355685,0.5608380229284651,0.5442329684263032,0.5906574145251983,0.5703131430037337,0.5868681285954505,0.5527682497671026,0.5727052616200431,,Tanzania,TZA
Thailand,1.1115795997761324,1.1496795362413077,1.2050478204033614,1.1286381631800488,1.0824483277171317,1.0387675906415321,1.0778222502766353,1.0781928327603494,1.0257095473487754,1.1035365343775514,1.055657742798855,1.0194792048911532,1.006633322897693,0.9870955284347083,1.0081136535936828,,Thailand,THA
Togo,0.8840080848878521,0.6872705113676564,0.688690137436255,0.6284589966350496,0.5966483294390725,0.4380621381955278,0.3716675093818725,0.29015138885087505,0.40413272092326274,0.6192929076336532,0.5410993927187493,0.5252385481752078,0.2689341126888233,0.3259437576501997,0.32784529616573754,,Togo,TGO
Tonga,,,,,,,,,,,,,,,,,Tonga,TON
Trinidad and Tobago,1.7209728648606948,1.592130396724739,1.4761724163420187,1.9620613656154915,2.208295039675519,2.7517558560938533,11.942353587433814,4.204983469301626,3.8904852469255022,1.8254748997001091,2.221041875914089,2.44465502661785,2.0541481397079506,1.850584657738656,1.6778156764107168,,Trinidad and Tobago,TTO
Tunisia,0.8952866692860855,0.989550637575237,0.9671506742916265,1.021554502347488,1.0307986252008094,1.078085537667955,1.0444833459997604,1.0984372026276685,1.040621417585067,1.054630602146349,1.0800556362960816,1.0547225409290903,1.1148403019734936,1.0544351052370846,1.089240068495924,,Tunisia,TUN
Turkey,0.8869164643575679,1.031195065865901,0.9649537876740925,0.9486445690356373,0.8976831445231326,0.8848306350092338,0.8930223737087608,0.8724847801502703,0.8739673498481321,0.9298440825998562,0.8614074958046047,0.8776910154632862,0.9077547724055579,0.8856638454641161,0.9240428422818805,,Turkey,TUR
Turkmenistan,,,,,,,,,,,,,,,,,Turkmenistan,TKM
USA,0.9566257134391486,0.9544138517791556,0.9425899016449274,0.937832162316614,0.9227895062153681,0.9202513229449346,0.9046441008033731,0.911178773118238,0.9254574770575406,0.9356638092688936,0.9364904484280704,0.9258943424575437,0.9276482124272704,0.9368352838414556,0.9403426100852201,,United States,
Uganda,0.601979081573794,0.5244683592822753,0.6076608916840774,0.5359395328034143,0.5541587727337461,0.5911094275206003,0.5718551302287371,0.6266163795741208,0.6014135530789233,0.5775359031037013,0.6196701392300666,0.646255998978094,0.604638541529665,0.663993640373435,0.6665818422136676,,Uganda,UGA
Ukraine,1.3082454306041498,1.1688887903998657,1.150368469464599,1.3104083189038311,1.399301892667909,1.2520587148912752,1.2744421548187512,1.2032517693013205,1.1588285124049378,1.1586534915400444,1.1738129240661834,1.145551699901125,1.1308670272007422,1.1129367916149007,1.114876022949593,,Ukraine,UKR
United Arab Emirates,1.2410775885443803,0.9402345178490361,0.8567593542392056,0.7938868379100135,0.7413500991643693,0.6750779968946632,0.6941630728379373,0.6329356171166517,0.6117218496578136,0.8205830537535577,0.7925456649220937,0.7404249582417117,0.789252405149404,0.7676698826857625,0.7674918622921785,,United Arab Emirates,ARE
United Kingdom,0.8220803876499115,0.8268689649256726,0.8085924898555881,0.7973201247331133,0.7700106881444001,0.7757556282266473,0.7538633923741044,0.7301112850093936,0.7558344075774869,0.7421539346723351,0.7396616013545472,0.7344115647235961,0.7510773211701066,0.7648992902936842,0.7343110349932516,,United Kingdom,GBR
Uruguay,0.6377519315181346,0.6722920742779551,0.7447519736576622,0.7058234850188058,0.7359512688020723,0.6990194360252845,0.7427507582101265,0.6809100901522572,0.7483270385729239,0.7907368918637877,0.6174876440129203,0.6573916279921345,0.6331278912701996,0.5876649362097959,0.5992531708285184,,Uruguay,URY
Uzbekistan,,,,,,,,,,,,,,,,,Uzbekistan,UZB
Vanuatu,,,,,,,,,,,,,,,,,Vanuatu,VUT
Venezuela,1.5589416313551172,1.337055289027019,1.6460308530812247,1.3728653694324393,1.3389282877113535,1.3585007435483578,1.4323712047240311,1.2773270042769076,1.2551176264038735,1.0188811620943659,1.1338730955104137,1.113954895875143,1.0545534965840238,1.0535412299206013,1.0442801730888074,,"Venezuela, RB",
Viet Nam,1.0967450752535195,1.0996195301449545,1.091388697044161,0.9171002957269283,0.9321743277125886,0.9335738995944655,0.8994153803872141,0.8532306562682649,0.8591634511822592,0.8877900210353039,0.8924436635150211,0.9286021516429915,0.9152123011489024,0.7951556170721508,0.8498143036702551,,Vietnam,
World,,,,,,,,,,,,,,,,,World,WLD
Yemen,,,,,,,,,,,,,,,,,"Yemen, Rep.",
Zambia,0.44906405644388253,0.4692127991255834,0.478297172634207,0.5173155298964628,0.5491888507694714,0.5564816520210956,0.4348829434546986,0.3470106728162446,0.3097350278247347,0.40810431655566026,0.45919180664487363,0.3967458265255484,0.501733117202816,0.4494863443793897,0.45609518956771083,,Zambia,ZMB
Zimbabwe,1.1640017962009206,1.122184659205584,0.9534688132514368,1.042503367201341,0.9756079500935939,1.0430375867591308,0.9841121434183379,0.9029150841617822,0.8299436059331184,0.8266547194467201,0.9094238312282648,0.8999345658275807,0.8900694526001458,0.9600560128843081,1.0264371610079932,,Zimbabwe,ZWE
