Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Nicaragua,0.0410159015196474,0.029608435312303838,0.00753938946573407,0.025207329215843677,0.053121705249735696,0.042823983133614796,0.0380486461691949,0.050763520092463876,0.03435716937955369,-0.03292665158886343,0.04410099123190192,0.06316685526765564,0.06496136479555914,0.04927094127357523,0.04785460142614739,0.04852964341339727
Niger,-0.014095093570736572,0.07104340622347616,0.029991220449377742,0.05299999989714155,0.0009999999653995673,0.045000000112867866,0.057999999874441155,0.031465704046615306,0.09587673208288705,-0.007126711664859342,0.0836923978368167,0.023114002165903536,0.11813663281383291,0.05268378733522816,0.07049797954704262,0.03605301595412813
Nigeria,0.05317576560127879,0.0441152190202827,0.03784188151148582,0.10354365546784816,0.337360338162199,0.03444633717305767,0.0821062813800304,0.06828517307187498,0.06270172269521446,0.06934467361790286,0.07839711073190125,0.04887525673193127,0.042792560061999385,0.05394324501752701,0.06309937946596467,0.026525310368462396
Norway,0.03205308440645571,0.020852176755843832,0.014378966358342682,0.009197531188996688,0.03959092591723623,0.026247225948819564,0.023951013067743165,0.02929694025113716,0.0038439156935161645,-0.016226740171228382,0.006019302145961136,0.009689004426792325,0.027486889819011262,0.009987133692630268,0.019188796735944758,0.016109154160147465
Oman,0.05401372716987862,0.044824540958638526,-0.011005652505595931,-0.026689694460178104,0.012921125629908436,0.024904583603172714,0.05372068298984578,0.044526943037623834,0.0819969581417368,0.061124537606050966,0.048033337956306266,-0.011069128757470348,0.09331575256123892,0.04373319337613024,0.025415614636495665,0.05652702755341177
Pakistan,0.042597914005960025,0.019829016205180627,0.03223896034566165,0.0484682952056954,0.07368072200941822,0.07667846298516245,0.06177037288903997,0.04833098909931177,0.017016765197390926,0.028316666077717656,0.016065108074363454,0.027484823034040318,0.03506635286889059,0.04396448920100693,0.04674823577194487,0.04712432946289136
Palau,-0.013129295978178246,0.043173862346175484,0.06599552573841039,-0.0634837356345046,0.06946778724257774,0.012572027184424295,-0.02741852057016325,-0.0005319147507707456,-0.05588078759241866,-0.09075535526386769,0.03285802868342391,0.05042016811751915,0.03200000020303806,-0.024363234137995127,0.04256526714406994,0.09363091996398953
Panama,0.027153734934903584,0.005742730698900633,0.022291495194584066,0.0420549576420266,0.07522080094333905,0.07191278850267557,0.0865246579919281,0.11983985445045442,0.08611646135488993,0.01598358806842204,0.05767349874510774,0.11808066237395054,0.09229952302015154,0.06624158954433068,0.06053334056813631,0.057773934737980204
Papua New Guinea,-0.024948417256346667,-0.0012128876137724731,-0.00158900355192082,0.0216410252239434,0.027211754084260464,0.06344796041038081,0.022944661616433493,0.07151762435520514,0.06610958319421179,0.06141482295310796,0.0767433164850515,0.1066932893118202,0.08087543147898546,0.05537412006070541,0.08533901801195753,
Paraguay,-0.02314146031491382,-0.008340579064980647,-0.0002140197708651037,0.04320749917565081,0.04057419172265142,0.021334861664079385,0.04807120264378195,0.05421622464353737,0.06359117017832361,-0.03965695885563758,0.1309300367549291,0.04342407085488542,-0.012389685075017032,0.14036277674974795,0.047223337436681945,0.029622363149198527
Peru,0.026943713975533967,0.006178923257712299,0.054535289386834496,0.041650231362265755,0.049582032060569325,0.06285508040105614,0.07528406405384458,0.0851868131868132,0.09126701231367473,0.010957195670571407,0.08332231866179085,0.06326891661978329,0.06139752522902153,0.05852463151825282,0.023547702538612603,0.032507705612346616
Philippines,0.04411421717255859,0.028943421514503687,0.036456394988214846,0.04970152156675001,0.06698165647581988,0.04777552915088723,0.052430613103509716,0.06616636078958682,0.0415229827920216,0.011487356271681959,0.07632200519850296,0.03659483644052086,0.06684066797167643,0.07064025661006501,0.06145161563330448,0.06066465208620708
Poland,0.04559281233672774,0.01247995879866215,0.020416381549864582,0.03562431568733926,0.051357646917251865,0.03493683028658001,0.0617956225906342,0.07034838159291334,0.04249738764559097,0.028201224594117003,0.036069549579148985,0.050166798450307803,0.016065812816493663,0.013909364283004821,0.03282501041329189,0.03844545267835464
Portugal,0.037872785323475266,0.019433439791119778,0.007688115104598214,-0.009340040807711225,0.018114912732373423,0.007668999193425341,0.015528460912756836,0.024919795665344413,0.0019953276078517046,-0.029783191311057777,0.018985474401679525,-0.01826666051203718,-0.04028211156229966,-0.011303813366826065,0.008932915292718446,0.015944028467971272
Qatar,,0.03898186616665922,0.07182151742099596,0.03719958635115539,0.19218915324290609,0.07492758505617725,0.261702456757952,0.1798565679136035,0.17663556380514023,0.11956538410665751,0.19592063006575922,0.13375745272613937,0.04687081447644825,0.044098931363504734,0.039792075121246606,0.03550916105342816
Romania,0.02395493901871326,0.05591773274051448,0.05183711778736444,0.05525038271675675,0.08358287691424504,0.04171797588705295,0.08055504010226588,0.06864091996132915,0.08458718217312633,-0.07066971047259474,-0.00798346619427226,0.010565601971451954,0.0064085573088772385,0.035315256260937344,0.030764012549817643,0.03937763591591392
Russian Federation,0.09999965320043969,0.05091859876118954,0.04743952560474396,0.07295813642655968,0.07176096879532334,0.06375983794374518,0.08153310648393841,0.08535203746599418,0.05247761074949975,-0.07820593809222998,0.04503837719298254,0.042638302337171696,0.03517742807904711,0.012795664299124487,0.007318843622707627,-0.02828250343928107
Rwanda,0.08357348714589352,0.0851063826788454,0.13186274533465348,0.022087483715816703,0.07415254243267122,0.09388560158058379,0.09231878830528628,0.07692307685032973,0.11158798276666171,0.06287920581794193,0.07291126094944511,0.07787182584826535,0.0884002693462167,0.04700061833898839,0.07619610159613477,0.08873033297937183
Samoa,0.06918790293747135,0.06939765831258482,0.043439955965031585,0.045154791259723215,0.04625001959080999,0.041564921080004646,0.01968807921966942,0.06322641762381687,0.010090866673075016,-0.04808272199791419,0.004791587078581516,0.057785442991088454,0.00402103617390126,-0.019338587571496757,0.011961473426865599,0.01634776020524842
Sao Tome and Principe,,0.03189933298756231,0.023768774908632606,0.06573472679694525,0.038322271054443524,0.0709377048244686,0.09115646492593421,0.032536049373818265,0.08186171802250719,0.0242628136051104,0.06671985296330663,0.04398201689788461,0.031419758606681114,0.04814794376754117,0.06207681737030746,0.03973255142902721
Saudi Arabia,0.05625203675489576,-0.012106333212911657,-0.02819300006406289,0.1124206883291674,0.07958538169230045,0.05573941463436949,0.02788332806183691,0.018471019425762902,0.06249728394141996,-0.02059255450512043,0.050395235301721186,0.0999683836071843,0.05411429387739641,0.02699313578860063,0.036525571397682643,0.04106399491991808
Senegal,0.03186639106839961,0.045809164158476356,0.00654803686562877,0.06683228142641418,0.05870772209366648,0.056226068589057876,0.024615702486403546,0.049384850853353646,0.036825244005312285,0.0242317592454373,0.04179363057400587,0.017611180515660907,0.044111802787229815,0.03485217349491987,0.04311051019106649,0.06485194757572543
Serbia,0.07759209405490286,0.04992714031219703,0.07115788083467045,0.04415414061796952,0.0904651306064892,0.05540426974307766,0.04904348855238849,0.05888760080001565,0.05366683422091745,-0.031159716898586653,0.005844780881745448,0.014014657337116487,-0.010152703860521473,0.025717341070833344,-0.01831301106958194,0.007577151513132874
Seychelles,0.015143388231403154,-0.022711627682035274,0.012128312703451716,-0.058871275253902455,-0.028504536545089665,0.09005761419628189,0.09406127876709625,0.1042143611126587,-0.021468926567647872,-0.011052457879482946,0.059549624683285174,0.07887279600728325,0.06610243639908031,0.060498221080779846,0.033169850593762096,0.034978138330168385
Sierra Leone,0.06652727853974216,-0.07140319709044551,0.26268576593470216,0.09382384953455891,0.06417536701231774,0.04332484386280511,0.05525833154636084,0.08058321559934067,0.05399676704737377,0.0464951291570177,0.053651432174226965,0.04810186469485367,0.15181769064767425,0.20715768297575643,0.04556772371342488,-0.2049084799484473
Singapore,0.08896949871663029,-0.009517365474269623,0.04211363926402467,0.04435207929636009,0.09549035026003949,0.07489516565715082,0.08860277535336247,0.09111454292063725,0.017876869057482203,-0.0060367924574008525,0.15240671687260843,0.06224463036434846,0.03871178395941666,0.05001150042168212,0.03572393448847411,0.019327366747623254
Slovak Republic,0.012101733753704824,0.03316468194427369,0.045227922385714825,0.05418715934978979,0.052588364022994716,0.06750960833023556,0.08452887748861992,0.1079957704828316,0.056297790248513335,-0.05422542313223466,0.05041716665079177,0.028190995171954558,0.016571486872090313,0.014906464378116269,0.025708525933007653,0.038307356963590555
Slovenia,0.041554339607606794,0.029493655316293887,0.038363052789487595,0.028420830074946446,0.043517955383217455,0.04003007363810407,0.05655999211239626,0.06941645669544094,0.03300130299401416,-0.07797276575014456,0.012377559066568455,0.006493669277042313,-0.026894135877103098,-0.010869227705985751,0.031062801915955562,0.02316644860673045
Solomon Islands,-0.14267483029097927,-0.07978564434191393,-0.02800002509423405,0.06500001831284341,0.04898370932063778,0.05421193247068068,0.06946649984796105,0.07320001276115495,0.07094495140468715,-0.0472787245596028,0.06895556835658323,0.12928475029888054,0.046606118534554763,0.030143868455524192,0.01507426290919267,0.03734439833125047
South Africa,0.041545897488911354,0.027356522455644905,0.03667557428626633,0.029491097458476556,0.04554506854134854,0.05277120715116501,0.05603796069863565,0.053605066341449126,0.031911214249454645,-0.015382453029594512,0.03039728118240026,0.03284409975782543,0.022131826236789998,0.02489293564530093,0.016994935007054623,0.012989591378688381
Spain,0.052887565834669026,0.04000904749062628,0.028800147221199834,0.03188038149132866,0.03165973272818956,0.037233636294202954,0.04174367659511802,0.03768890396822022,0.01115758211517237,-0.035737382447252886,0.00013972432390896294,-0.010002863948476826,-0.02929575874745105,-0.017059785571506447,0.01379152246576143,0.03204394097437513
Sri Lanka,0.060000331598462964,-0.01545408135185622,0.03964675685156149,0.059402690779132516,0.05445061278515184,0.06241748045536566,0.07668291899036661,0.06796826119729404,0.05950088144132182,0.035389120543947605,0.08015959405321915,0.08404738132081202,0.09144579387436935,0.033957095966446804,0.049607192067233186,0.04838363611605545
St. Kitts and Nevis,0.10694322857327587,0.05463776709211654,0.025821712804457553,-0.03615200479894809,0.03606676836611267,0.0877143649812735,0.018120294050118835,-0.001765390596284,0.062919152238891,-0.03020041571609744,-0.022491030718139182,0.023987306248947515,-0.006005504103816284,0.062198944796868716,0.059630565520398804,0.0376291155299997
St. Vincent and the Grenadines,0.016374383953370097,0.017094146011066513,0.06323310425948603,0.07689791238281019,0.04156284298253787,0.024880048516872755,0.07688359200745021,-0.015815732140840644,0.06667012422282781,-0.020990612497618466,-0.03353525891074782,-0.004193514861675962,0.01380642998083581,0.018322860502131055,0.011521162007256391,0.01603083782299608
Sudan,0.0634586776690571,0.06500360421456408,0.064272739010794,0.07734591717722394,0.03883307291295002,0.07489738140402524,0.10064308003907874,0.11521910031450422,0.07801963335180617,0.03241847571767131,0.034693350935672385,-0.019677289796628195,0.005215592672083602,0.04394711132284157,0.02679411812539345,0.04906045174709406
Suriname,-0.0006868723969583046,0.04553077427319274,0.04299944408144363,0.06010154551432323,0.09256031937886444,0.04570714931333808,0.03842137413901958,0.05111487820823646,0.04143406524283777,0.030136986389700304,0.05168825158418433,0.05849367781788728,0.026903500457099883,0.029334412391995635,0.003636006303181283,-0.027024380788504
Swaziland,0.017601739424001117,0.01054764933430663,0.04380098992884984,0.03880213610524064,0.03623914296324804,0.05998776363565694,0.05992166756103923,0.04435375795042251,0.008216638732534864,0.01565048944525138,0.03793754703346752,0.022472300157914127,0.04735783813865968,0.06857077148536583,0.0424611525916494,0.014640463584476793
Sweden,0.047353407290015914,0.015633196142517125,0.020736131424016868,0.023856786303329214,0.04320657661831606,0.02818229439497122,0.046880676230052876,0.03404936014625237,-0.005569879271536737,-0.05184596833601518,0.05988949221106732,0.026643296790600735,-0.002864037974431133,0.012413142009064737,0.026043148411569517,0.04084976759052794
Switzerland,0.039460527645592824,0.014466340365495878,0.0014335499631925597,0.0004968498902451213,0.02842849525174107,0.030383569559831125,0.04012799164136216,0.04140322628297932,0.022772326383840413,-0.02129618232472341,0.029539460049279764,0.018045143829500176,0.010480026094436878,0.017805712680089236,0.019968975127517385,0.008422802789127104
Tajikistan,0.08300001036141302,0.10200001038453621,0.10799999932513837,0.10999997093486824,0.10300001726205377,0.06699997055183604,0.07000001904962194,0.07800001326229089,0.07899997848922813,0.038000009843505156,0.06500000360053737,0.07399999381090128,0.07499999158374138,0.07400000581286004,0.06699250655361255,0.060000000026791955
Tanzania,0.04933846624565996,0.0599782886093454,0.07163553537561462,0.06886226529297468,0.07828298383117516,0.08173335835686357,0.04660570991834612,0.08464381242523444,0.055665956476148803,0.05382346170734498,0.06358886080025838,0.0790450757377541,0.05141013618489665,0.07263060031695145,0.06965133317714223,0.06959374419896447
Thailand,0.0445579944824277,0.03444458734474898,0.061489003645470275,0.07189020283695657,0.06289293449628275,0.04187824247965022,0.04968160497873253,0.054350125056653154,0.017258178529806933,-0.006908230403726123,0.07513545373455166,0.00839917327509121,0.07243073523853827,0.027322952472864204,0.009146011615909666,0.02941199542921691
Togo,-0.007834796036680691,-0.016268062601007327,-0.009221510434802127,0.04954397661501275,0.02119065343199278,0.011804069525208849,0.040524125339716166,0.02290453897095257,0.022254802198119483,0.0351029667198397,0.039956787858925535,0.04883763932237173,0.04820343509704106,0.03967792629320166,0.058717263406079745,0.05365887568227112
Tonga,0.033698396917114515,0.03601788647384896,0.03418876663021719,0.021085816488462195,-0.0035142000860638456,0.015821683706185752,-0.008122221076154235,-0.04165775704072516,0.030946082838851252,0.022998004113521597,0.03574969428405983,0.027923984618116515,0.008894366660378683,-0.031261646167952906,0.02064684571736719,0.037062011157252384
Trinidad and Tobago,0.06901359504156268,0.041685240856289996,0.07936709640755657,0.14441416431162502,0.07949593639017327,0.06208992993716711,0.1320805776036147,0.047541899578742663,0.033904213675208794,-0.04390592478494415,0.03323330509926681,-0.0029435443135057415,0.012939789528936929,0.026539184226477053,-0.005759252516016167,-0.005785215677661992
Tunisia,0.04709859947977235,0.03796183825481747,0.013225636178490596,0.04702411815925678,0.062357938684407754,0.034865358170528715,0.05244195183734335,0.06709620391440407,0.04237776836764806,0.030434489539693077,0.03510608638217638,-0.019171776784378758,0.039976660788991314,0.028747542925157354,0.028231595806571086,0.011494083931921972
Turkey,0.06640204383267756,-0.059624019303900155,0.06430264294069254,0.056082904496030705,0.09644376883135286,0.09009729772706954,0.07109786098613147,0.05030380325068773,0.008452690327356072,-0.047044389738204795,0.08487399682356744,0.11113428693949934,0.04790015612265486,0.08491322861647577,0.05166267373361122,0.060579464224764346
Turkmenistan,0.05469064133079238,0.043438457143364584,0.0025717992320033467,0.03268828566272397,0.05000407436117826,0.13040363407618916,0.10967095507858415,0.11059299469227679,0.14700000003613134,0.0610000011447005,0.09199999988878438,0.14699999926648877,0.11099999961861395,0.10200000100486117,0.1029999996982669,0.06499999911477872
Uganda,0.03141907331306437,0.05183661131884776,0.0873268576731765,0.06473258670849047,0.06807233342845587,0.06332565117665512,0.10784744380292799,0.08412425969937054,0.08708751896164935,0.06736995440717619,0.05664369912543954,0.0943893259844637,0.03853291989133334,0.03574220219762214,0.05246819025465266,0.049934051904236165
Ukraine,0.05899999999667149,0.09200000007901421,0.051999291197349695,0.09399920158125852,0.1209982466601991,0.027002350101626105,0.07300178581092043,0.07900083575895556,0.022996641315162103,-0.147997780751281,0.041997686373351995,0.05465654018365895,0.0023841558206165736,-0.0002642761268246696,-0.06552997892188572,-0.0977287446680215
United Arab Emirates,0.10852388062205365,0.013993563162726819,0.024332364880999657,0.08800431279413701,0.09566599261669761,0.048551639845182404,0.09837314030159261,0.03184463271839677,0.03191777487512293,-0.05242909397768081,0.016352518792774662,0.0635918311025252,0.051045362844373,0.05789811511732679,0.03285163383059042,0.038288390063150324
United Kingdom,0.03744977712035502,0.027258889606073256,0.023970627540900624,0.034665457726000826,0.025276286497036837,0.029721049496231444,0.025031546204184574,0.02555723692282519,-0.006272955307685901,-0.04327690961771524,0.019152523888222417,0.015092522472095027,0.01312871246984404,0.019109707731527648,0.030705130218968923,0.021941806017518495
United States,0.040922600771290396,0.009753718605218342,0.01786228976949622,0.028072001469417796,0.037853973736712065,0.033453596046393086,0.026665556180204275,0.017786280700093915,-0.0029158972860235943,-0.027758718315957776,0.025324088031353664,0.01601133356499429,0.02224414627729554,0.01677368712280125,0.023704509931721462,0.02595580281254839
Uruguay,-0.019299306390658577,-0.038441299666414075,-0.07732007210942571,0.008052839173990023,0.05004160362873744,0.07460132106043615,0.04098577363636102,0.06541510845949938,0.07176144663894979,0.04243494176056517,0.07803409669262051,0.05162133025436466,0.03538178707157469,0.046375386438869626,0.03238791215436132,0.0037074126610143754
Uzbekistan,0.037999999894055225,0.042000000081912514,0.040000000000000036,0.04199999995636006,0.07699999998206364,0.07000000007096396,0.07299999994786277,0.09921153849087672,0.09000000000650066,0.08099999997688978,0.08499999999641394,0.0829999999972797,0.08199999999737062,0.08000000000694296,0.07792522372454846,0.07999999997987195
Vanuatu,0.059220445517592424,-0.03488507768127147,-0.051112185582845804,0.042934311776895884,0.039847548324038584,0.05302852308116668,0.08465159864013061,0.05173513261467333,0.06448521353308156,0.033128158003653985,0.01629081591284076,0.012232255379718948,0.017547499295998747,0.019691460720768106,0.023310062156564282,-0.008010941736982469
"Venezuela, RB",0.03686984853758579,0.03394264910471412,-0.08855425316133692,-0.07755527727691702,0.18286555993471088,0.10317914406106543,0.09872140239977312,0.08753817959682353,0.052777111109976405,-0.03202235065007508,-0.01488726815372321,0.041763417779145495,0.056260558772692315,0.013430962633217636,,
Vietnam,0.06787316408852218,0.06192893310663572,0.06320820988156273,0.06899063491663915,0.0753641061125141,0.07547247727204609,0.06977954812397602,0.07129504484200311,0.056621896502900615,0.053978482139401596,0.06423096341855228,0.062398647483007386,0.05247389701703398,0.05422397765932008,0.059835501763526366,0.06679324748852133
World,0.04399332731286365,0.019406783563904018,0.021437620922992284,0.029147011936102363,0.04453114489438992,0.03846098803594944,0.043262108360263785,0.042561201541555516,0.01819296228369427,-0.017354581301476935,0.04326862193855585,0.03156152228470166,0.024390208027205373,0.026007796739153877,0.02830700936802888,0.027342692079996178
"Yemen, Rep.",0.06181915591742326,0.038036458709503895,0.03935231504785763,0.03747398187086315,0.03972696401532949,0.05591748076314751,0.03170409358290738,0.03338427957102619,0.03647569466791922,0.038662295166749905,0.07702307039563094,-0.1271489689591616,0.023929902119159463,0.04823519066195803,-0.0018869023365761795,-0.28096834888311417
Zambia,0.03897322943879389,0.05316868267840036,0.04506014279828108,0.06944973987189496,0.07032395115239654,0.0723559900350732,0.07903694444824483,0.08352436243994887,0.0777389581376835,0.09220348407557921,0.1029820585555401,0.055646247147274286,0.07597616966794751,0.050593763804954284,0.0469582637266861,0.02919881111536604
Zimbabwe,-0.03059189626510428,0.014396150739645952,-0.08894023417201014,-0.16995074529866017,-0.05807538298161652,-0.05711083839938702,-0.03461495050859753,-0.03653327039424081,-0.17668946593554913,0.08709225262852849,0.15446872487218588,0.16332467217716062,0.13609170160978157,0.052703545525498496,0.02765270697801836,0.014239333902733353
